agency_ori_7,nonzero_years,offense,consistent,ori_group,larger_city
ID04003,4.0,murder,False,7,False
ID04004,2.0,murder,False,7,False
ID04005,1.0,murder,False,7,False
ID04100,3.0,murder,False,8C,False
ID04101,0.0,murder,False,7,False
ID04200,10.0,murder,False,8B,False
ID04201,3.0,murder,False,6,False
ID04202,20.0,murder,False,4,False
ID04203,0.0,murder,False,6,False
ID04204,0.0,murder,False,6,False
ID04300,5.0,murder,False,8D,False
ID04301,0.0,murder,False,6,False
ID04302,0.0,murder,False,7,False
ID04400,1.0,murder,False,8D,False
ID04401,4.0,murder,False,6,False
IDDI001,0.0,murder,False,7,False
IDDI002,0.0,murder,False,7,False
IDDI003,0.0,murder,False,7,False
IDDI004,1.0,murder,False,7,False
IDDI009,1.0,murder,False,7,False
IDDI011,0.0,murder,False,7,False
IDDLE04,0.0,murder,False,8D,False
IDIBN01,0.0,murder,False,8D,False
IDIBN02,0.0,murder,False,8D,False
IDIBN03,4.0,murder,False,8D,False
IDIBN04,2.0,murder,False,8D,False
IDIBN05,0.0,murder,False,8D,False
IDIBN06,0.0,murder,False,8D,False
IDISP00,5.0,murder,False,8D,False
IDISP01,0.0,murder,False,8D,False
IDISP02,0.0,murder,False,8D,False
IDISP03,0.0,murder,False,8D,False
IDISP04,0.0,murder,False,8D,False
IDISP05,0.0,murder,False,8D,False
IDISP06,0.0,murder,False,8D,False
IL00100,2.0,murder,False,8C,False
IL00101,0.0,murder,False,7,False
IL00103,11.0,murder,False,4,False
IL00106,0.0,murder,False,8D,False
IL00107,0.0,murder,False,7,False
IL00108,0.0,murder,False,7,False
IL001SP,0.0,murder,False,8D,False
IL00200,1.0,murder,False,9D,False
IL00201,7.0,murder,False,7,False
IL002SP,0.0,murder,False,8D,False
IL00300,2.0,murder,False,9D,False
IL00301,2.0,murder,False,6,False
IL00303,0.0,murder,False,7,False
IL00305,0.0,murder,False,7,False
IL003SP,0.0,murder,False,8D,False
IL00400,5.0,murder,False,9B,False
IL00401,2.0,murder,False,4,False
IL004SP,0.0,murder,False,9D,False
IL00500,1.0,murder,False,8D,False
IL00501,0.0,murder,False,7,False
IL005SP,0.0,murder,False,8D,False
IL00600,2.0,murder,False,8C,False
IL00601,0.0,murder,False,7,False
IL00602,1.0,murder,False,7,False
IL00603,0.0,murder,False,7,False
IL00604,1.0,murder,False,6,False
IL00606,3.0,murder,False,6,False
IL00607,0.0,murder,False,7,False
IL00610,0.0,murder,False,7,False
IL00614,0.0,murder,False,7,False
IL00615,0.0,murder,False,7,False
IL006SP,0.0,murder,False,8D,False
IL00700,0.0,murder,False,9D,False
IL00701,0.0,murder,False,7,False
IL007SP,0.0,murder,False,8D,False
IL00800,1.0,murder,False,8D,False
IL00801,0.0,murder,False,7,False
IL00802,0.0,murder,False,7,False
IL00803,0.0,murder,False,7,False
IL00804,0.0,murder,False,7,False
IL00805,0.0,murder,False,6,False
IL00806,0.0,murder,False,7,False
IL00807,0.0,murder,False,7,False
IL008SP,0.0,murder,False,8D,False
IL00900,0.0,murder,False,8D,False
IL00901,0.0,murder,False,7,False
IL00902,1.0,murder,False,6,False
IL00903,0.0,murder,False,7,False
IL009SP,0.0,murder,False,8D,False
IL01000,10.0,murder,False,9B,False
IL01001,12.0,murder,False,3,False
IL01002,0.0,murder,False,7,False
IL01003,0.0,murder,False,6,False
IL01004,4.0,murder,False,5,False
IL01005,0.0,murder,False,6,False
IL01006,5.0,murder,False,4,False
IL01007,1.0,murder,False,7,False
IL01008,1.0,murder,False,7,False
IL01009,0.0,murder,False,9D,False
IL01010,0.0,murder,False,7,False
IL01011,0.0,murder,False,7,False
IL01012,0.0,murder,False,7,False
IL01013,0.0,murder,False,7,False
IL01015,0.0,murder,False,7,False
IL01099,0.0,murder,False,9D,False
IL010SP,0.0,murder,False,9D,False
IL01100,0.0,murder,False,8C,False
IL01101,1.0,murder,False,6,False
IL01102,2.0,murder,False,5,False
IL01103,0.0,murder,False,7,False
IL01104,0.0,murder,False,7,False
IL01105,0.0,murder,False,7,False
IL01106,0.0,murder,False,7,False
IL011SP,0.0,murder,False,8D,False
IL01200,1.0,murder,False,8D,False
IL01201,0.0,murder,False,6,False
IL01202,0.0,murder,False,6,False
IL01203,0.0,murder,False,7,False
IL012SP,0.0,murder,False,8D,False
IL01300,0.0,murder,False,8D,False
IL01302,0.0,murder,False,6,False
IL013SP,0.0,murder,False,8D,False
IL01400,1.0,murder,False,9C,False
IL01401,0.0,murder,False,7,False
IL01402,0.0,murder,False,6,False
IL01403,1.0,murder,False,6,False
IL01404,1.0,murder,False,6,False
IL01405,1.0,murder,False,6,False
IL01406,0.0,murder,False,7,False
IL01407,0.0,murder,False,7,False
IL01413,0.0,murder,False,7,False
IL014SP,0.0,murder,False,9D,False
IL01500,1.0,murder,False,8C,False
IL01502,2.0,murder,False,5,False
IL01503,4.0,murder,False,5,False
IL01506,0.0,murder,False,7,False
IL01507,0.0,murder,False,7,False
IL01508,0.0,murder,False,7,False
IL01509,0.0,murder,False,7,False
IL015SP,0.0,murder,False,8D,False
IL01600,14.0,murder,False,9B,False
IL01601,3.0,murder,False,5,False
IL01602,5.0,murder,False,3,False
IL01603,0.0,murder,False,5,False
IL01604,1.0,murder,False,6,False
IL01605,3.0,murder,False,4,False
IL01606,0.0,murder,False,7,False
IL01607,7.0,murder,False,5,False
IL01608,0.0,murder,False,6,False
IL01609,5.0,murder,False,3,False
IL01610,4.0,murder,False,5,False
IL01611,2.0,murder,False,5,False
IL01612,3.0,murder,False,6,False
IL01613,2.0,murder,False,5,False
IL01614,0.0,murder,False,4,False
IL01615,2.0,murder,False,6,False
IL01617,11.0,murder,False,4,False
IL01618,2.0,murder,False,6,False
IL01619,12.0,murder,False,4,False
IL0161A,2.0,murder,False,5,False
IL0161B,2.0,murder,False,6,False
IL0161C,1.0,murder,False,6,False
IL0161G,0.0,murder,False,9D,False
IL0161L,0.0,murder,False,7,False
IL0161P,0.0,murder,False,7,False
IL0161Q,0.0,murder,False,9D,False
IL0161T,0.0,murder,False,7,False
IL01620,0.0,murder,False,5,False
IL01621,12.0,murder,False,3,False
IL01622,3.0,murder,False,5,False
IL01623,2.0,murder,False,6,False
IL01624,0.0,murder,False,5,False
IL01625,4.0,murder,False,3,False
IL01626,4.0,murder,False,6,False
IL01627,4.0,murder,False,5,False
IL01628,8.0,murder,False,6,False
IL01629,0.0,murder,False,7,False
IL0162A,8.0,murder,False,3,False
IL0162B,3.0,murder,False,4,False
IL0162C,3.0,murder,False,4,False
IL0162F,0.0,murder,False,7,False
IL0162J,0.0,murder,False,7,False
IL0162W,0.0,murder,False,7,False
IL01630,4.0,murder,False,4,False
IL01631,1.0,murder,False,5,False
IL01632,13.0,murder,False,3,False
IL01633,3.0,murder,False,5,False
IL01634,0.0,murder,False,6,False
IL01635,1.0,murder,False,5,False
IL01636,0.0,murder,False,7,False
IL01637,2.0,murder,False,5,False
IL01638,0.0,murder,False,6,False
IL01639,4.0,murder,False,4,False
IL0163A,1.0,murder,False,5,False
IL0163B,4.0,murder,False,5,False
IL0163C,1.0,murder,False,5,False
IL0163H,0.0,murder,False,7,False
IL01640,1.0,murder,False,6,False
IL01641,0.0,murder,False,7,False
IL01642,6.0,murder,False,4,False
IL01643,15.0,murder,False,4,False
IL01644,2.0,murder,False,6,False
IL01645,5.0,murder,False,5,False
IL01646,1.0,murder,False,5,False
IL01647,2.0,murder,False,6,False
IL01649,0.0,murder,False,7,False
IL0164A,4.0,murder,False,3,False
IL0164B,0.0,murder,False,6,False
IL0164C,1.0,murder,False,5,False
IL0164K,0.0,murder,False,7,False
IL0164M,0.0,murder,False,7,False
IL0164X,0.0,murder,False,7,False
IL0164Y,0.0,murder,False,7,False
IL0164Z,0.0,murder,False,9D,False
IL01650,6.0,murder,False,3,False
IL01651,1.0,murder,False,6,False
IL01652,1.0,murder,False,5,False
IL01653,1.0,murder,False,6,False
IL01654,0.0,murder,False,6,False
IL01655,3.0,murder,False,5,False
IL01656,0.0,murder,False,6,False
IL01657,2.0,murder,False,5,False
IL01658,0.0,murder,False,5,False
IL01659,2.0,murder,False,4,False
IL0165A,0.0,murder,False,6,False
IL0165B,0.0,murder,False,4,False
IL0165F,0.0,murder,False,7,False
IL0165H,0.0,murder,False,7,False
IL0165K,0.0,murder,False,9D,False
IL0165M,2.0,murder,False,3,False
IL0165N,0.0,murder,False,9D,False
IL01660,3.0,murder,False,5,False
IL01661,2.0,murder,False,5,False
IL01662,0.0,murder,False,6,False
IL01663,5.0,murder,False,5,False
IL01664,0.0,murder,False,7,False
IL01665,6.0,murder,False,5,False
IL01666,3.0,murder,False,5,False
IL01667,9.0,murder,False,5,False
IL01668,5.0,murder,False,4,False
IL01669,1.0,murder,False,7,False
IL0166A,3.0,murder,False,6,False
IL0166B,1.0,murder,False,5,False
IL0166C,0.0,murder,False,7,False
IL0166D,0.0,murder,False,7,False
IL0166E,0.0,murder,False,7,False
IL0166F,0.0,murder,False,7,False
IL0166G,0.0,murder,False,7,False
IL0166H,0.0,murder,False,7,False
IL0166J,0.0,murder,False,7,False
IL0166K,0.0,murder,False,7,False
IL0166L,0.0,murder,False,7,False
IL0166M,0.0,murder,False,7,False
IL0166N,0.0,murder,False,7,False
IL0166P,0.0,murder,False,7,False
IL01670,2.0,murder,False,5,False
IL01671,1.0,murder,False,5,False
IL01672,5.0,murder,False,3,False
IL01673,2.0,murder,False,4,False
IL01674,1.0,murder,False,5,False
IL01675,0.0,murder,False,4,False
IL01676,0.0,murder,False,6,False
IL01677,2.0,murder,False,5,False
IL01678,0.0,murder,False,6,False
IL01679,2.0,murder,False,4,False
IL0167A,3.0,murder,False,5,False
IL0167B,0.0,murder,False,5,False
IL0167D,0.0,murder,False,7,False
IL0167E,0.0,murder,False,7,False
IL01680,1.0,murder,False,3,False
IL01681,9.0,murder,False,3,False
IL01682,1.0,murder,False,6,False
IL01683,3.0,murder,False,3,False
IL01684,5.0,murder,False,3,False
IL01685,0.0,murder,False,5,False
IL01686,1.0,murder,False,5,False
IL01687,0.0,murder,False,6,False
IL01688,3.0,murder,False,5,False
IL01689,4.0,murder,False,4,False
IL0168A,3.0,murder,False,6,False
IL0168B,0.0,murder,False,6,False
IL0168C,4.0,murder,False,4,False
IL01690,0.0,murder,False,7,False
IL01691,1.0,murder,False,6,False
IL01692,3.0,murder,False,5,False
IL01693,4.0,murder,False,5,False
IL01694,3.0,murder,False,5,False
IL01695,3.0,murder,False,5,False
IL01696,2.0,murder,False,6,False
IL01697,8.0,murder,False,6,False
IL01698,3.0,murder,False,5,False
IL01699,0.0,murder,False,6,False
IL0169A,1.0,murder,False,6,False
IL0169B,4.0,murder,False,4,False
IL0169C,0.0,murder,False,7,False
IL0169D,0.0,murder,False,7,False
IL0169E,0.0,murder,False,7,False
IL0169F,0.0,murder,False,7,False
IL0169G,2.0,murder,False,5,False
IL0169K,0.0,murder,False,7,False
IL0169L,0.0,murder,False,9D,False
IL0169M,0.0,murder,False,9D,False
IL0169N,0.0,murder,False,9D,False
IL0169W,0.0,murder,False,7,False
IL016AB,0.0,murder,False,7,False
IL016AC,0.0,murder,False,7,False
IL016PS,0.0,murder,False,7,False
IL016SL,0.0,murder,False,7,False
IL016SP,0.0,murder,False,9D,False
IL016XX,0.0,murder,False,9D,False
IL016XY,0.0,murder,False,9D,False
IL01700,1.0,murder,False,8D,False
IL01701,0.0,murder,False,7,False
IL01702,0.0,murder,False,7,False
IL01703,1.0,murder,False,6,False
IL01704,0.0,murder,False,7,False
IL017SP,0.0,murder,False,8D,False
IL01800,2.0,murder,False,8D,False
IL01801,0.0,murder,False,7,False
IL01802,1.0,murder,False,7,False
IL018SP,0.0,murder,False,8D,False
IL01900,5.0,murder,False,9C,False
IL01901,0.0,murder,False,6,False
IL01902,0.0,murder,False,7,False
IL01903,4.0,murder,False,6,False
IL01904,0.0,murder,False,7,False
IL01905,2.0,murder,False,5,False
IL01906,0.0,murder,False,7,False
IL01907,0.0,murder,False,6,False
IL01908,1.0,murder,False,4,False
IL01909,0.0,murder,False,7,False
IL01910,0.0,murder,False,7,False
IL01911,0.0,murder,False,7,False
IL01913,0.0,murder,False,7,False
IL019SP,0.0,murder,False,8D,False
IL02000,0.0,murder,False,9D,False
IL02001,2.0,murder,False,6,False
IL02002,0.0,murder,False,7,False
IL020SP,0.0,murder,False,8D,False
IL02100,0.0,murder,False,8D,False
IL02101,0.0,murder,False,6,False
IL02102,1.0,murder,False,7,False
IL02103,0.0,murder,False,7,False
IL02104,0.0,murder,False,7,False
IL02105,0.0,murder,False,6,False
IL02106,0.0,murder,False,7,False
IL021SP,0.0,murder,False,8D,False
IL02200,6.0,murder,False,9B,False
IL02201,3.0,murder,False,4,False
IL02202,3.0,murder,False,5,False
IL02203,1.0,murder,False,5,False
IL02204,4.0,murder,False,4,False
IL02205,0.0,murder,False,6,False
IL02206,4.0,murder,False,4,False
IL02207,5.0,murder,False,4,False
IL02208,3.0,murder,False,4,False
IL02209,5.0,murder,False,4,False
IL02210,0.0,murder,False,5,False
IL02211,0.0,murder,False,6,False
IL02212,0.0,murder,False,5,False
IL02213,1.0,murder,False,4,False
IL02214,3.0,murder,False,2,True
IL02215,1.0,murder,False,6,False
IL02216,1.0,murder,False,5,False
IL02217,3.0,murder,False,5,False
IL02218,0.0,murder,False,7,False
IL02219,2.0,murder,False,4,False
IL02220,3.0,murder,False,5,False
IL02221,1.0,murder,False,3,False
IL02222,1.0,murder,False,6,False
IL02223,0.0,murder,False,5,False
IL02224,0.0,murder,False,4,False
IL02225,0.0,murder,False,5,False
IL02227,3.0,murder,False,5,False
IL02229,0.0,murder,False,7,False
IL02230,1.0,murder,False,6,False
IL02231,0.0,murder,False,5,False
IL02232,0.0,murder,False,7,False
IL02233,0.0,murder,False,9D,False
IL02237,0.0,murder,False,7,False
IL02242,0.0,murder,False,9D,False
IL02250,0.0,murder,False,7,False
IL02270,0.0,murder,False,7,False
IL02299,0.0,murder,False,9D,False
IL022SP,0.0,murder,False,9D,False
IL02300,2.0,murder,False,8D,False
IL02301,0.0,murder,False,7,False
IL02302,0.0,murder,False,,
IL02303,3.0,murder,False,6,False
IL023SP,0.0,murder,False,8D,False
IL02400,0.0,murder,False,8D,False
IL02401,0.0,murder,False,7,False
IL02404,0.0,murder,False,7,False
IL024SP,0.0,murder,False,8D,False
IL02500,0.0,murder,False,8C,False
IL02501,0.0,murder,False,7,False
IL02502,0.0,murder,False,5,False
IL02506,0.0,murder,False,7,False
IL02509,0.0,murder,False,8D,False
IL02599,0.0,murder,False,8D,False
IL025SP,0.0,murder,False,8D,False
IL02600,1.0,murder,False,8C,False
IL02601,0.0,murder,False,7,False
IL02602,0.0,murder,False,7,False
IL02603,0.0,murder,False,7,False
IL02604,0.0,murder,False,6,False
IL02605,0.0,murder,False,7,False
IL026SP,0.0,murder,False,8D,False
IL02700,0.0,murder,False,9D,False
IL02701,0.0,murder,False,6,False
IL02702,0.0,murder,False,6,False
IL02703,0.0,murder,False,7,False
IL027SP,0.0,murder,False,8D,False
IL02800,3.0,murder,False,8C,False
IL02801,3.0,murder,False,6,False
IL02802,2.0,murder,False,6,False
IL02803,1.0,murder,False,7,False
IL02804,0.0,murder,False,7,False
IL02805,1.0,murder,False,6,False
IL02806,0.0,murder,False,7,False
IL02809,0.0,murder,False,7,False
IL02810,0.0,murder,False,7,False
IL02811,0.0,murder,False,7,False
IL028SP,0.0,murder,False,8D,False
IL02900,1.0,murder,False,8C,False
IL02901,0.0,murder,False,7,False
IL02902,2.0,murder,False,5,False
IL02903,0.0,murder,False,7,False
IL02904,0.0,murder,False,7,False
IL02905,0.0,murder,False,7,False
IL02906,0.0,murder,False,7,False
IL02910,0.0,murder,False,7,False
IL02911,0.0,murder,False,7,False
IL02915,0.0,murder,False,7,False
IL02916,0.0,murder,False,7,False
IL02918,0.0,murder,False,7,False
IL029SP,0.0,murder,False,8D,False
IL03000,4.0,murder,False,8D,False
IL03001,1.0,murder,False,7,False
IL03002,1.0,murder,False,7,False
IL03003,0.0,murder,False,7,False
IL03004,0.0,murder,False,7,False
IL030SP,0.0,murder,False,8D,False
IL03100,2.0,murder,False,8D,False
IL03101,0.0,murder,False,7,False
IL03102,0.0,murder,False,7,False
IL03103,0.0,murder,False,7,False
IL03104,2.0,murder,False,7,False
IL031SP,0.0,murder,False,8D,False
IL03200,2.0,murder,False,9C,False
IL03201,0.0,murder,False,6,False
IL03202,0.0,murder,False,7,False
IL03203,0.0,murder,False,7,False
IL03204,3.0,murder,False,5,False
IL03206,0.0,murder,False,5,False
IL032SP,0.0,murder,False,9D,False
IL03300,0.0,murder,False,8D,False
IL03301,0.0,murder,False,6,False
IL033SP,0.0,murder,False,8D,False
IL03400,3.0,murder,False,8D,False
IL03401,0.0,murder,False,6,False
IL03403,0.0,murder,False,7,False
IL03404,0.0,murder,False,6,False
IL03406,0.0,murder,False,7,False
IL03407,0.0,murder,False,7,False
IL03408,0.0,murder,False,7,False
IL03409,0.0,murder,False,7,False
IL03410,0.0,murder,False,7,False
IL034SP,0.0,murder,False,8D,False
IL03500,4.0,murder,False,8D,False
IL03503,0.0,murder,False,7,False
IL035SP,0.0,murder,False,8D,False
IL03600,1.0,murder,False,8D,False
IL03602,0.0,murder,False,7,False
IL03606,0.0,murder,False,7,False
IL036SP,0.0,murder,False,8D,False
IL03700,0.0,murder,False,9C,False
IL03702,0.0,murder,False,7,False
IL03703,0.0,murder,False,7,False
IL03704,0.0,murder,False,7,False
IL03705,0.0,murder,False,6,False
IL03706,1.0,murder,False,6,False
IL03707,0.0,murder,False,6,False
IL03708,0.0,murder,False,7,False
IL03709,1.0,murder,False,5,False
IL03710,0.0,murder,False,7,False
IL03711,0.0,murder,False,7,False
IL03712,0.0,murder,False,7,False
IL037SP,0.0,murder,False,9D,False
IL03800,2.0,murder,False,8C,False
IL03801,1.0,murder,False,6,False
IL03802,0.0,murder,False,7,False
IL03803,0.0,murder,False,7,False
IL03804,0.0,murder,False,7,False
IL03805,0.0,murder,False,7,False
IL03806,0.0,murder,False,7,False
IL03807,0.0,murder,False,7,False
IL03808,0.0,murder,False,7,False
IL03899,0.0,murder,False,8D,False
IL038SP,0.0,murder,False,8D,False
IL03900,0.0,murder,False,9C,False
IL03901,7.0,murder,False,4,False
IL03902,4.0,murder,False,6,False
IL03903,0.0,murder,False,7,False
IL03904,0.0,murder,False,7,False
IL03907,0.0,murder,False,9D,False
IL03909,0.0,murder,False,7,False
IL039SP,0.0,murder,False,8D,False
IL04000,2.0,murder,False,8D,False
IL04001,0.0,murder,False,6,False
IL040SP,0.0,murder,False,8D,False
IL04100,5.0,murder,False,8C,False
IL04101,6.0,murder,False,5,False
IL04102,0.0,murder,False,8D,False
IL04103,0.0,murder,False,7,False
IL04107,0.0,murder,False,7,False
IL041SP,0.0,murder,False,8D,False
IL04200,1.0,murder,False,9C,False
IL04201,0.0,murder,False,7,False
IL04202,3.0,murder,False,6,False
IL042SP,0.0,murder,False,8D,False
IL04300,1.0,murder,False,8C,False
IL04301,0.0,murder,False,7,False
IL04302,0.0,murder,False,7,False
IL04303,0.0,murder,False,6,False
IL04304,0.0,murder,False,7,False
IL04305,0.0,murder,False,7,False
IL04306,0.0,murder,False,7,False
IL04307,0.0,murder,False,7,False
IL043SP,0.0,murder,False,8D,False
IL04400,1.0,murder,False,8D,False
IL04401,0.0,murder,False,7,False
IL04402,0.0,murder,False,7,False
IL044SP,0.0,murder,False,8D,False
IL04500,6.0,murder,False,9B,False
IL04501,14.0,murder,False,2,True
IL04502,1.0,murder,False,4,False
IL04503,3.0,murder,False,4,False
IL04504,0.0,murder,False,6,False
IL04505,0.0,murder,False,6,False
IL04506,15.0,murder,False,2,True
IL04507,0.0,murder,False,5,False
IL04508,0.0,murder,False,6,False
IL04509,0.0,murder,False,5,False
IL04510,1.0,murder,False,5,False
IL04511,0.0,murder,False,6,False
IL04512,0.0,murder,False,6,False
IL04513,0.0,murder,False,5,False
IL04514,0.0,murder,False,4,False
IL04515,0.0,murder,False,6,False
IL04516,0.0,murder,False,7,False
IL04517,1.0,murder,False,6,False
IL04518,0.0,murder,False,7,False
IL04519,0.0,murder,False,7,False
IL04520,0.0,murder,False,7,False
IL04521,0.0,murder,False,6,False
IL04523,0.0,murder,False,9D,False
IL04526,0.0,murder,False,9D,False
IL04527,0.0,murder,False,7,False
IL04533,0.0,murder,False,7,False
IL04534,0.0,murder,False,5,False
IL04599,0.0,murder,False,9D,False
IL045SP,0.0,murder,False,9D,False
IL04600,10.0,murder,False,9B,False
IL04601,2.0,murder,False,5,False
IL04602,13.0,murder,False,4,False
IL04603,1.0,murder,False,5,False
IL04604,0.0,murder,False,6,False
IL04605,1.0,murder,False,6,False
IL04606,0.0,murder,False,7,False
IL04609,0.0,murder,False,7,False
IL04610,0.0,murder,False,7,False
IL04611,0.0,murder,False,7,False
IL04615,0.0,murder,False,7,False
IL04617,0.0,murder,False,9D,False
IL04618,0.0,murder,False,,
IL04621,0.0,murder,False,7,False
IL046SP,0.0,murder,False,9D,False
IL04700,3.0,murder,False,9B,False
IL04701,0.0,murder,False,5,False
IL04702,0.0,murder,False,5,False
IL04703,0.0,murder,False,4,False
IL047SP,0.0,murder,False,9D,False
IL04800,8.0,murder,False,8C,False
IL04801,2.0,murder,False,6,False
IL04803,0.0,murder,False,7,False
IL04804,11.0,murder,False,4,False
IL04805,0.0,murder,False,6,False
IL04807,0.0,murder,False,7,False
IL04808,0.0,murder,False,7,False
IL04809,0.0,murder,False,7,False
IL048SP,0.0,murder,False,8D,False
IL04900,9.0,murder,False,9A,False
IL04901,2.0,murder,False,5,False
IL04902,0.0,murder,False,6,False
IL04903,0.0,murder,False,5,False
IL04904,1.0,murder,False,5,False
IL04905,1.0,murder,False,5,False
IL04906,0.0,murder,False,4,False
IL04907,2.0,murder,False,4,False
IL04908,0.0,murder,False,6,False
IL04909,0.0,murder,False,6,False
IL04910,1.0,murder,False,5,False
IL04911,0.0,murder,False,6,False
